cons	name	RA	Dec	vis. meg	abs. meg	Dist.(ly)	Sp. class
72	212 G. Sgr	19 37 34.48	-14 18 05.2	5.46	3.01	101	F7V
72	14 Sgr	18 14 15.91	-21 42 47.2	5.49	-0.46	505	K2III
72	24 Sgr	18 33 53.49	-24 01 56.2	5.49	-4.62	3432	K3III
72	134 G. Sgr	19 04 25.06	-31 02 49.3	5.49	-0.63	546	A0V
72	226 G. Sgr	19 43 33.45	-15 28 10.8	5.49	2.67	120	F5V
72	126 G. Sgr	18 59 23.80	-12 50 25.7	5.51	-0.48	514	B4V
72	153 G. Sgr	19 13 15.52	-12 16 57.0	5.51	-0.68	565	K3III
72	228 G. Sgr	19 46 01.22	-31 54 30.7	5.51	-0.61	545	B8III
72	32 G. Sgr	18 07 48.40	-17 09 15.5	5.52	1.1	249	K0III
72	60 G. Sgr	18 23 28.82	-36 14 16.8	5.52	0.57	319	K0III
72	37 G. Sgr	18 10 05.81	-30 43 43.0	5.53	0.31	360	K1III + (F)
72	114 G. Sgr	18 55 31.02	-16 22 34.3	5.56	3.03	104	F5/F6IV/V
72	V4024 Sgr	19 08 16.70	-19 17 25.0	5.56	-2.8	1531	B2V
72	50 Sgr	19 26 19.13	-21 46 36.1	5.57	-0.59	556	K1/K2III
72	18 Sgr	18 25 01.51	-30 45 23.0	5.58	-0.93	653	K0III
72	162 G. Sgr	19 19 39.99	-35 25 17.1	5.59	-3.17	1842	B4III
72	165 G. Sgr	19 20 38.16	-22 24 09.4	5.59	1.81	186	A6:m...
72	κ1 Sgr	20 22 27.48	-42 02 57.7	5.6	1.23	244	A0V
72	74 G. Sgr	18 30 11.84	-18 43 42.9	5.63	0.86	293	K0III
72	131 G. Sgr	19 02 27.69	-24 50 47.0	5.63	0.99	276	K2III
72	51 Sgr	19 36 01.65	-24 43 08.5	5.64	0.89	290	A1m...
72	κ2 Sgr	20 23 53.19	-42 25 22.5	5.64	0.36	370	A3V
72	262 G. Sgr	20 00 20.16	-33 42 09.9	5.65	4.05	68	F7V
72	186 G. Sgr	19 26 56.47	-29 44 35.2	5.66	1.46	225	B8/B9V
72	209 G. Sgr	19 37 03.33	-18 13 51.7	5.66	0	442	K0III
72	33 Sgr	18 54 00.09	-21 21 35.3	5.68	-2.95	1734	G8/K0II
72	63 Sgr	20 01 58.58	-13 38 14.1	5.69	0.8	309	A1IV
72	189 G. Sgr	19 29 23.77	-43 26 41.7	5.7	1.91	187	Am
72	187 G. Sgr	19 26 11.03	-15 03 11.7	5.71	-1.4	862	B7IV
72	21 G. Sgr	18 01 54.38	-22 46 49.0	5.72	9999	9999	B0Iab...
72	184 G. Sgr	19 25 21.56	-13 53 50.2	5.72	-1.01	723	K2III
72	12 G. Sgr	17 58 55.68	-36 51 30.3	5.74	0.49	365	G8III
72	10 G. Sgr	17 56 41.82	-28 03 55.3	5.76	2.25	164	A7III/IV
72	Y Sgr	18 21 22.99	-18 51 35.9	5.76	-2.23	1294	F8II
72	84 G. Sgr	18 38 30.72	-23 30 17.4	5.78	0.01	465	B8III
72	152 G. Sgr	19 13 13.67	-25 54 24.3	5.79	-3.27	2117	K2III
72	259 G. Sgr	20 00 48.32	-45 06 46.6	5.8	0.59	359	A8III
72	50 G. Sgr	18 17 11.63	-17 22 25.9	5.81	-1.72	1045	K2III
72	94 G. Sgr	18 44 49.60	-25 00 39.1	5.82	-1.11	793	B8III
72	ρ2 Sgr	19 21 50.83	-18 18 29.4	5.84	0.63	359	K0III
72	HD 172051	18 38 53.45	-21 03 05.4	5.85	5.28	42	G5V
72	296 G. Sgr	20 25 26.82	-28 39 47.8	5.86	-0.24	541	G8II/III
72	57 Sgr	19 52 12.01	-19 02 41.5	5.88	0.98	312	K0III
72	9 Sgr	18 03 52.44	-24 21 38.6	5.89	-5.01	4939	O6Vf
72	V4089 Sgr	19 34 08.48	-40 02 04.7	5.89	0.26	435	A5IV-III
72	HD 169830	18 27 49.48	-29 49 00.8	5.9	3.1	118	F8V
72	116 G. Sgr	18 56 00.67	-23 10 25.4	5.91	-1.27	891	B6III
72	180 G. Sgr	19 25 04.05	-29 18 33.2	5.91	1.32	270	K3III
72	83 G. Sgr	18 37 54.43	-21 23 51.2	5.93	1.01	314	A5IV
72	138 G. Sgr	19 05 41.18	-15 39 37.4	5.93	-1.2	869	B8IIIsp...
72	29 G. Sgr	18 06 23.64	-36 01 11.3	5.94	4.74	57	G3V
72	260 G. Sgr	20 00 15.92	-37 42 06.2	5.95	1.02	316	G8/K0III
72	16 Sgr	18 15 12.97	-20 23 16.7	5.96	9999	9999	B0.5Ib/II
72	132 G. Sgr	19 03 03.80	-19 14 44.4	5.96	-2.33	1482	K0II/III
72	218 G. Sgr	19 40 07.15	-23 25 44.6	5.97	0.45	415	K0III
72	25 G. Sgr	18 04 50.39	-35 54 04.9	5.98	0.79	355	K2III
72	13 G. Sgr	17 58 39.05	-28 45 32.7	5.99	-2.06	1331	B3II/III
72	141 G. Sgr	19 06 52.12	-16 13 45.2	6	-1.19	893	B7V
72	264 G. Sgr	20 01 23.84	-22 44 14.2	6.01	1.1	313	K0III
72	RS Sgr	18 17 36.25	-34 06 26.0	6.03	-1.13	881	B3/B4IV/V
72	179 G. Sgr	19 24 30.17	-27 51 57.3	6.03	-2	1315	B2Vnn
72	233 G. Sgr	19 49 11.53	-28 47 19.4	6.04	2.75	149	F3V
72	V4387 Sgr	18 15 30.76	-18 39 41.7	6.05	-4.35	3928	Ap Si
72	140 G. Sgr	19 07 30.84	-28 38 12.4	6.05	-1.19	916	K3III
72	295 G. Sgr	20 25 48.01	-40 47 45.5	6.08	0.91	352	K3III
72	121 G. Sgr	18 58 21.31	-31 02 09.1	6.09	0.46	436	K3III
72	163 G. Sgr	19 19 00.15	-15 32 09.2	6.09	0.09	517	K4III
72	148 G. Sgr	19 09 48.13	-19 48 12.4	6.11	0.71	392	K1III
72	197 G. Sgr	19 30 54.04	-21 18 43.9	6.11	-1.78	1235	A2V
72	232 G. Sgr	19 48 03.01	-13 42 12.8	6.11	2.13	204	A6:IIIm...
72	258 G. Sgr	20 00 26.47	-43 02 36.0	6.11	-1.53	1101	M0III
72	108 G. Sgr	18 52 37.05	-29 22 46.4	6.12	0.22	493	K1III
72	38 G. Sgr	18 10 55.35	-33 48 00.2	6.13	9999	9999	B2II/III
72	178 G. Sgr	19 24 21.45	-43 43 19.4	6.13	-0.12	579	M1/M2III
72	V4333 Sgr	19 36 26.06	-18 51 10.4	6.13	1.8	240	F0V
72	62 G. Sgr	18 25 21.70	-35 59 31.3	6.14	0.39	461	K0III
72	123 G. Sgr	18 58 24.83	-22 31 46.3	6.14	1.67	255	A1V
72	224 G. Sgr	19 43 37.62	-37 32 19.4	6.14	-0.95	853	B8IV/V
72	58 G. Sgr	18 22 00.13	-28 25 47.8	6.15	0.33	475	A3III
72	3 G. Sgr	17 47 45.60	-22 28 40.0	6.18	-2.54	1811	G3/G5Ib
72	63 Oph	17 54 54.04	-24 53 13.5	6.18	9999	9999	O7/O8III
72	49 G. Sgr	18 17 24.08	-28 39 07.3	6.18	0.75	397	A5V
72	70 Sgr	18 21 31.36	-24 54 55.0	6.19	-1.57	1164	M3III
72	71 G. Sgr	18 27 56.48	-17 48 01.3	6.19	-0.01	567	B8III/IV
72	280 G. Sgr	20 12 23.86	-42 46 47.3	6.2	1.08	344	K2III
72	16 G. Sgr	18 00 00.08	-20 20 22.2	6.22	-0.88	858	K0III
72	HD 165516	18 07 11.35	-21 26 38.2	6.22	-4.35	4234	O+...
72	26 Sgr	18 41 51.61	-23 50 00.1	6.22	2.2	208	A3m...
72	V4200 Sgr	19 54 17.82	-23 56 24.3	6.22	5.46	46	K3/K4V
72	297 G. Sgr	20 26 53.14	-37 24 09.5	6.24	3.25	129	K1IV
72	128 G. Sgr	19 01 37.74	-22 41 43.3	6.25	-2.1	1523	K3III
72	V5652 Sgr	19 15 33.15	-24 10 44.8	6.25	4.09	88	F8V
72	V4199 Sgr	19 21 37.11	-19 14 03.9	6.25	-0.34	679	B5III
72	6 Sgr	18 01 23.12	-17 09 24.7	6.27	-2.5	1852	K2III
72	206 G. Sgr	19 35 33.46	-12 15 11.0	6.27	1.14	346	K0III
72	254 G. Sgr	19 58 56.37	-30 32 17.7	6.27	2.18	214	K1III
72	69 G. Sgr	18 28 06.17	-26 45 25.8	6.28	1.69	269	A3/A4V
72	109 G. Sgr	18 52 28.32	-26 39 02.2	6.28	0.91	386	G8/K0III
72	V4198 Sgr	19 07 08.33	-18 44 17.3	6.28	-0.45	724	B8V
72	150 G. Sgr	19 11 18.80	-29 30 08.1	6.28	0.34	502	B8/B9V
72	30 Sgr	18 50 50.50	-22 09 43.6	6.29	1.91	245	F2IV
72	17 G. Sgr	18 01 48.30	-36 22 40.1	6.3	-0.42	721	B7/B8II/III
72	64 G. Sgr	18 25 54.61	-33 56 44.5	6.3	-1.05	962	B7III
72	143 G. Sgr	19 08 14.56	-24 39 26.5	6.3	-0.27	672	B9.5V
72	282 G. Sgr	20 15 50.59	-30 00 19.1	6.3	-1.43	1148	K4III
72	V4434 Sgr	20 16 23.61	-36 27 12.7	6.3	-0.78	851	M4III
72	V3894 Sgr	17 48 27.84	-26 58 29.8	6.31	-1.4	1136	B3Vn
72	68 G. Sgr	18 27 43.76	-26 38 05.1	6.31	1.87	252	A7V
72	90 G. Sgr	18 44 07.93	-36 43 05.6	6.31	1.11	357	K0III
72	129 G. Sgr	19 01 33.52	-15 16 57.4	6.31	0.14	559	K0III
72	263 G. Sgr	20 01 26.76	-40 48 51.3	6.31	1.64	280	A2/A3V
72	V3879 Sgr	18 42 55.11	-19 17 02.9	6.32	-1.55	1221	M4III
72	39 G. Sgr	18 11 14.79	-19 50 30.8	6.33	1.09	365	A2V
72	167 G. Sgr	19 22 09.57	-42 00 57.4	6.33	1.36	321	K1III
72	53 Sgr	19 39 49.46	-23 25 39.4	6.33	0.85	406	A0V
72	V4405 Sgr	18 46 01.15	-19 36 22.9	6.34	-0.43	738	M2/M3III
72	96 G. Sgr	18 45 18.64	-21 00 05.6	6.35	2.58	185	F5/F6V
72	127 G. Sgr	19 00 24.78	-24 56 32.2	6.35	-0.62	809	K0III
72	48 G. Sgr	18 17 23.66	-28 17 19.0	6.36	4	97	F8V
72	80 G. Sgr	18 35 59.64	-29 41 56.7	6.36	-1.2	1058	K1III
72	125 G. Sgr	18 59 26.78	-18 33 59.0	6.37	-0.66	830	G5/G6II
72	133 G. Sgr	19 03 06.99	-19 06 10.9	6.37	1.82	265	F5V
72	36 G. Sgr	18 09 59.96	-32 43 09.4	6.39	1.15	365	K0III
72	151 G. Sgr	19 12 28.02	-21 39 30.0	6.39	0.66	457	K0III
72	34 G. Sgr	18 08 38.59	-21 26 58.4	6.42	-3.41	3019	A2/A3Iab
72	269 G. Sgr	20 03 44.33	-22 35 44.3	6.44	2.64	188	F7V
72	115 G. Sgr	18 56 27.23	-31 41 20.4	6.45	-0.3	731	K2III
72	103 G. Sgr	18 48 45.41	-18 36 04.2	6.46	-0.48	795	A1V + K1III
72	290 G. Sgr	20 20 51.87	-35 40 25.4	6.46	0.79	444	K3III
72	234 G. Sgr	19 48 50.17	-12 19 09.7	6.47	-2.04	1638	K5III
72	V505 Sgr	19 53 06.39	-14 36 11.1	6.47	1.14	380	A1V
72	244 G. Sgr	19 55 05.11	-33 02 46.5	6.47	-1.46	1259	K2/K3III
72	9 G. Sgr	17 55 54.96	-18 48 07.6	6.48	1.25	363	A1V
72	166 G. Sgr	19 21 29.70	-34 58 59.6	6.48	4.88	68	G1/G2V
72	196 G. Sgr	19 32 14.11	-44 32 47.3	6.48	3.37	137	F6V
72	V4190 Sgr	18 35 21.31	-20 50 25.6	6.49	1.64	304	F0IV/V
72	25 Sgr	18 34 32.76	-24 13 20.6	6.53	-3.45	3228	F2II
72	65 Sgr	20 05 26.33	-12 39 54.2	6.53	1.07	402	A0V
72	RY Sgr	19 16 32.76	-33 31 20.3	6.58	-5.64	9056	Cp
72	17 Sgr	18 16 35.37	-20 32 40.1	6.89	0.55	605	A7:
72	HD 187085	19 49 33.97	-37 46 50.0	7.22	3.95	147	G0V
72	χ2 Sgr	19 25 22.34	-24 24 43.5	7.27	-0.53	1185	B7IV
72	HD 181342	19 21 04.23	-23 37 10.5	7.55	2.24	377	K0III
72	HD 180902	19 19 17.71	-23 33 29.359	7.78	2.48	374	K0III/IV
72	HD 190647	20 07 19.67	-35 32 19.1	7.78	4.11	177	G5V
72	HD 181720	19 22 52.99	-32 55 08.6	7.86	4.12	182	G1V
72	HD 171238	18 34 43.67	-28 04 20.3	8.66	5.44	144	K0V
72	HD 164604	18 03 06.93	-28 33 38.3	10.04	7.14	124	K2V
72	Ross 154	18 49 49.36	-23 50 10.4	10.44	13.08	9.68	M3.5V
72	WASP-67	19 42 59.0	-19 56 58	12.5	9999	734	K0V
72	OGLE-TR-10	17 51 28.25	-29 52 34.9	14.93	9999	5000	G or K
72	OGLE-TR-56	17 56 35.31	-29 32 21.2	16.56	9999	5000	G
72	SWEEPS	17 58 53.92	-29 11 20.6	18.8	9999	6500	9999
72	OGLE-2005-BLG-169L	18 06 05	-30 43 57	19.4	9999	8800	M 
72	OGLE-2003-BLG-235	18 05 16	-28 53 42	19.7	9999	17000	K
72	SWEEPS	17 59 02.67	-29 11 53.5	19.83	9999	6500	9999
72	SWEEPS	17 59 02.00	-29 13 23.7	26.23	9999	6500	9999
73	Antares A	16 29 24.47	-26 25 55.0	0.91	-5.24	553	M1.5Iab-b
73	λ Sco	17 33 36.53	-37 06 13.5	1.62	-5.05	703	B2IV+DA7.9
73	θ Sco	17 37 19.13	-42 59 52.2	1.86	-2.75	272	F1II
73	δ Sco	16 00 20.01	-22 37 17.8	2.29	-3.16	401	B0.2IVe
73	ε Sco	16 50 10.24	-34 17 33.4	2.29	0.78	65	K2IIIb
73	κ Sco	17 42 29.28	-39 01 47.7	2.39	-3.38	464	B1.5III
73	β1 Sco	16 05 26.23	-19 48 19.4	2.62	-3.44	530	B0.5V
73	υ Sco	17 30 45.84	-37 17 44.7	2.7	-3.31	518	B2IV
73	τ Sco	16 35 52.96	-28 12 57.5	2.82	-2.78	430	B0V
73	π Sco	15 58 51.12	-26 06 50.6	2.89	-2.85	459	B1V + B2V
73	σ Sco	16 21 11.32	-25 35 33.9	2.9	-3.86	734	B1III
73	ι1 Sco	17 47 35.08	-40 07 37.1	2.99	-5.71	1791	F3Ia
73	μ1 Sco	16 51 52.24	-38 02 50.4	3	-4.01	821	B1.5IV + B
73	G Sco	17 49 51.45	-37 02 36.1	3.19	0.24	127	K0/K1III
73	η Sco	17 12 09.18	-43 14 18.6	3.32	1.61	72	F3p
73	μ2 Sco	16 52 20.15	-38 01 02.9	3.56	-2.44	517	B2IV
73	ζ2 Sco	16 54 35.11	-42 21 38.7	3.62	0.3	150	K4III
73	ρ Sco	15 56 53.09	-29 12 50.4	3.87	-1.62	409	B2IV/V
73	ω1 Sco	16 06 48.43	-20 40 08.9	3.93	-1.64	423	B1V
73	ν Sco	16 11 59.74	-19 27 38.3	4	-1.63	436	B2IV
73	H Sco	16 36 22.46	-35 15 19.3	4.18	-0.9	339	K5III
73	N Sco	16 31 22.94	-34 42 15.6	4.24	-2.56	746	B2III-IV
73	Q Sco	17 36 32.85	-38 38 05.5	4.26	1.03	144	G8/K0III/IV
73	ω2 Sco	16 07 24.30	-20 52 07.2	4.31	-0.24	265	G6/G8III
73	ο Sco	16 20 38.18	-24 10 09.4	4.55	-3.24	1177	A4II/III
73	13 Sco	16 12 18.21	-27 55 34.7	4.58	-1.2	468	B2V
73	2 Sco	15 53 36.73	-25 19 37.5	4.59	-1.03	434	B2.5Vn
73	1 Sco	15 50 58.75	-25 45 04.4	4.63	-1.39	522	B1.5Vn
73	ζ1 Sco	16 53 59.73	-42 21 43.3	4.7	-8.5	2600	B1Iae
73	ξ Sco A	16 04 22.10	-11 22 23.0	4.77	9999	92	9999
73	ι2 Sco	17 50 11.11	-40 05 25.5	4.78	-5.5	3705	A6Ib
73	22 Sco	16 30 12.48	-25 06 54.6	4.79	-0.61	393	B3V
73	HD 161840	17 49 10.47	-31 42 11.5	4.79	-1.56	607	B8Ib/II
73	HD 146624	16 18 17.92	-28 36 49.6	4.8	1.63	140	A0V:
73	V1073 Sco	17 04 49.35	-34 07 22.5	4.83	-4.74	2672	B2Iab
73	HD 163145	17 56 47.43	-44 20 31.9	4.85	-0.29	347	K2III
73	HD 163376	17 57 47.81	-41 42 58.5	4.88	-1.24	547	M0III
73	β2 Sco	16 05 26.58	-19 48 06.6	4.9	-2.8	530	B2V
73	ψ Sco	16 12 00.00	-10 03 51.1	4.93	1.41	165	A3IV
73	HD 143787	16 03 20.67	-25 51 54.5	4.96	0.9	212	K3III
73	HD 153613	17 01 52.65	-32 08 36.2	5.03	-0.86	491	B8V
73	HD 154948	17 10 42.35	-44 33 27.2	5.06	0.24	300	G8/K0III+..
73	ξ Sco B	16 04 22.3	-11 22 18	5.07	9999	92	F5IV
73	HD 145250	16 11 02.13	-29 24 57.6	5.09	0.62	255	K0III
73	HD 157243	17 24 13.09	-44 09 45.0	5.1	-1.73	756	B7III
73	Antares B	16 29 24.2	-26 25 51	5.2	-0.9	553	B2.5V
73	HD 151804	16 51 33.72	-41 13 49.9	5.23	-6.36	6792	O8Iaf
73	χ Sco	16 13 50.91	-11 50 15.8	5.24	-0.41	439	K3III
73	HD 148688	16 31 41.77	-41 49 01.7	5.31	-6.79	8579	B1Ia
73	HD 144690	16 08 07.52	-26 19 36.0	5.35	-0.23	425	M2III
73	HD 147513	16 24 01.24	-39 11 34.8	5.37	4.82	42	G3/G5V
73	HD 142165	15 53 53.92	-24 31 59.1	5.38	-0.14	414	B5V
73	HR 5907	15 53 55.87	-23 58 40.9	5.41	0.01	393	B2V
73	HD 147628	16 24 31.77	-37 33 57.5	5.42	-0.36	468	B8V
73	HD 142990	15 58 34.87	-24 49 53.1	5.43	-0.45	488	B5V
73	16 Sco	16 12 07.29	-08 32 51.3	5.43	1.01	250	A4V
73	HD 149404	16 36 22.57	-42 51 31.9	5.46	-4.39	3047	O9Ia
73	HD 152234	16 54 01.84	-41 48 23.0	5.46	-5.84	5927	B0.5Ia
73	HD 151078	16 46 47.97	-39 22 36.8	5.48	0.21	369	K0III
73	27 Sco	16 57 11.17	-33 15 34.1	5.48	-1.25	724	K5III
73	18 Sco	16 15 37.13	-08 22 05.7	5.49	4.76	46	G1V
73	HD 144987	16 09 52.61	-33 32 44.5	5.5	-0.12	433	B8V
73	HD 146836	16 19 32.68	-30 54 24.4	5.53	2.44	135	F5IV
73	HD 156098	17 17 03.71	-32 39 45.7	5.53	2.01	165	F6V
73	HD 160668	17 42 51.09	-36 56 43.8	5.53	-0.57	542	K5III
73	HD 155806	17 15 19.25	-33 32 54.3	5.53	-5.13	4466	O8Ve
73	HD 162587	17 53 23.47	-34 53 42.4	5.58	-1.97	1055	K3III
73	4 Sco	15 55 30.10	-26 15 57.3	5.63	0.02	432	A3V
73	HD 150742	16 44 42.60	-40 50 22.6	5.64	-0.26	492	B3V
73	HD 155259	17 12 16.22	-39 30 24.4	5.66	1.61	211	A0/A1V
73	12 Sco	16 12 16.05	-28 25 01.9	5.67	0.87	298	B9V
73	HD 159176	17 34 42.49	-32 34 54.0	5.69	-4.4	3396	O6V+...
73	11 Sco	16 07 36.44	-12 44 43.2	5.75	0.17	426	B9V
73	HD 156293	17 18 47.84	-44 07 46.9	5.76	0.68	339	B9V
73	HD 152408	16 54 58.51	-41 09 03.1	5.78	-6.56	9588	WN9ha
73	HD 148247	16 28 14.46	-37 10 47.3	5.79	0.84	319	K1IIICN...
73	V1003 Sco	16 38 26.30	-43 23 54.2	5.83	-0.79	686	B2.5IV
73	HD 142883	15 57 40.47	-20 58 58.9	5.84	0.11	455	B3V
73	HD 150331	16 41 45.50	-33 08 44.2	5.84	1.08	292	G1II
73	HD 152293	16 54 26.94	-42 28 44.0	5.84	9999	9999	F5Ib-II
73	HD 158799	17 33 07.39	-41 10 23.0	5.84	-1.55	982	B9Ib/II
73	HD 162391	17 52 19.76	-34 25 00.6	5.84	-0.95	744	G8/K0III
73	HD 147723	16 24 39.73	-29 42 16.1	5.84	2.91	102	G0
73	HD 145191	16 11 17.77	-41 07 10.2	5.86	1.66	226	F0IV
73	HD 144844	16 08 43.73	-23 41 07.3	5.87	0.28	426	B9V
73	3 Sco	15 54 39.54	-25 14 37.2	5.87	0.14	455	B8III/IV
73	HD 160928	17 44 42.01	-42 43 45.5	5.87	1.29	269	A2/A3IV/V
73	V957 Sco	17 52 13.66	-34 47 57.1	5.87	-1.16	830	B6Ib
73	V929 Sco	16 06 06.38	-23 36 22.5	5.9	0.03	487	B8V
73	HD 145838	16 14 22.37	-33 00 39.8	5.91	-0.56	643	K0III
73	V923 Sco	17 03 50.87	-38 09 09.0	5.91	1.88	209	F3V
73	Gliese 667A	17 18 56.36	-34 59 22.5	5.91	6.69	23	K4V
73	HD 157097	17 22 54.73	-37 13 14.5	5.91	0.36	421	K1III
73	HD 149886	16 39 05.24	-37 13 02.1	5.93	0.31	434	B9.5V+...
73	HD 154783	17 08 47.55	-30 24 12.8	5.93	1.36	267	Fm
73	HD 162189	17 51 32.57	-40 46 20.4	5.94	-0.83	738	M2III
73	V1068 Sco	16 53 42.44	-43 03 03.2	5.95	-1.81	1160	M3II/III
73	HD 153368	17 00 36.99	-35 56 02.3	5.95	1.19	292	K2IIICN...
73	HD 155450	17 12 58.56	-32 26 18.0	5.95	-4.35	3747	B1Ib
73	HD 155826	17 15 36.08	-38 35 34.6	5.95	3.52	100	G0V
73	HD 146850	16 19 00.43	-14 52 22.2	5.97	-1.15	865	K3IIICNpvar
73	HD 154310	17 06 20.20	-37 13 39.1	5.98	0.42	422	A2IV
73	HD 158105	17 28 56.09	-36 46 41.8	5.98	-0.47	637	K0III
73	HD 150894	16 45 00.21	-28 30 34.8	5.99	-0.83	755	A3IV
73	V906 Sco	17 53 54.77	-34 45 09.8	6	-1.45	1009	B9V + B9V
73	BM Sco	17 40 58.55	-32 12 52.0	6.01	-2.35	1531	K3III + (G)
73	HD 162517	17 52 57.60	-35 37 27.1	6.03	1.99	209	F2V
73	HD 150608	16 43 47.60	-38 09 22.5	6.05	-0.62	703	B9II/III
73	HD 153072	16 58 52.25	-37 37 13.5	6.05	1.47	269	A3III
73	HD 162496	17 52 49.22	-34 06 53.4	6.05	-0.6	697	K1III
73	HD 162926	17 55 08.03	-36 28 32.3	6.05	-0.75	748	B9.5III
73	HD 146001	16 14 53.44	-25 28 36.9	6.06	0.3	462	B8V
73	HD 152248	16 54 10.06	-41 49 30.1	6.06	9999	9999	O7e
73	HD 143619	16 02 39.40	-29 08 08.8	6.07	0.37	451	K2/K3III
73	HD 148760	16 31 22.87	-26 32 15.2	6.07	1.87	225	K1III
73	HD 146254	16 15 51.49	-14 50 56.8	6.09	-0.28	614	A0III
73	HD 155974	17 16 21.68	-35 44 58.1	6.09	3.55	105	F6V
73	HD 159707	17 38 08.45	-42 52 48.7	6.09	-0.54	692	B8V
73	HD 151771	16 51 00.04	-37 30 52.1	6.1	-0.99	853	B8II/III
73	HD 162817	17 54 27.12	-34 28 00.2	6.1	-0.96	842	B9.5/A0III
73	RR Sco	16 56 37.85	-30 34 48.1	6.1	9999	1150	M6IIIe
73	HD 146954	16 20 32.63	-39 25 48.8	6.11	0.2	496	B9V
73	HD 154368	17 06 28.37	-35 27 03.7	6.13	-2.85	2040	O9.5Iab
73	HD 150591	16 43 54.09	-41 06 47.9	6.14	0.28	485	B6/B7V
73	HD 157486	17 25 02.67	-34 41 45.6	6.14	0.19	505	Ap...
73	HD 162586	17 53 19.58	-34 43 50.9	6.14	-0.88	825	B4III
73	HD 142250	15 54 30.12	-27 20 18.9	6.15	0.09	531	B7V
73	HR 6522	17 32 24.64	-34 16 45.6	6.16	1.06	341	F2IV
73	HD 144927	16 09 31.76	-32 38 56.2	6.18	1.07	344	K1III
73	V861 Sco	16 56 35.98	-40 49 24.4	6.18	9999	9999	B0Ia
73	HD 154153	17 05 48.47	-44 06 18.4	6.18	2.08	215	A4III
73	HD 162396	17 52 52.47	-41 59 45.8	6.19	3.62	107	F8V
73	HD 155940	17 15 51.36	-30 12 38.2	6.2	0.92	370	B9/B9.5V
73	RS Sco	16 55 37.81	-45 06 10.7	6.2	-0.08	588	M6-7e
73	HD 150573	16 43 45.70	-41 07 08.9	6.21	0.61	430	A4V
73	HD 143900	16 03 54.71	-24 43 34.8	6.22	-0.09	597	K2/K3III
73	HD 159633	17 37 26.92	-38 03 58.9	6.26	-3.44	2835	G2Ib
73	HD 154025	17 05 05.39	-45 30 07.4	6.28	1.33	319	A2V
73	HD 163433	17 57 57.80	-39 08 11.3	6.28	0.29	513	A0IV/V
73	V900 Sco	16 53 58.85	-41 59 39.6	6.29	9999	9999	B1Ia
73	HD 146834	16 19 07.71	-20 13 04.9	6.29	0.4	490	K0III
73	HD 152636	16 55 57.74	-33 30 24.8	6.29	0.03	581	K5III
73	ν Sco C	16 11 58.60	-19 26 59.0	6.3	9999	9999	9999
73	HD 152424	16 55 03.33	-42 05 27.0	6.3	9999	9999	O9Ia
73	HD 155276	17 12 16.55	-38 49 20.7	6.3	1.03	370	K1IIICN...
73	HD 158042	17 29 00.86	-43 58 26.0	6.3	-2.04	1516	B5III
73	HD 144585	16 07 03.53	-14 04 16.8	6.32	4.02	94	G5V
73	HD 144661	16 07 51.90	-24 27 44.2	6.32	0.97	384	B8IV/V
73	HD 145997	16 14 39.30	-18 32 07.2	6.32	1.63	282	K1III
73	HD 157038	17 22 39.22	-37 48 16.7	6.33	9999	9999	B4Ia+...
73	HD 152431	16 54 35.94	-30 35 14.4	6.34	-0.09	631	A5IIIm...
73	HD 151965	16 52 27.42	-40 43 23.2	6.35	0.07	588	B9p Si
73	V1077 Sco	17 18 20.51	-32 33 11.1	6.36	-1.57	1259	B5III
73	HD 158156	17 29 25.60	-38 31 01.0	6.38	1.34	332	A1V
73	HD 162678	17 53 45.50	-34 47 09.7	6.38	9999	980	B9V
73	HD 145792	16 13 45.50	-24 25 19.4	6.4	0.69	453	B6IV
73	HD 146436	16 16 59.20	-20 06 14.7	6.4	-0.03	631	G8III
73	HD 145964	16 14 28.89	-21 06 27.2	6.41	1.29	345	B9V
73	HD 161390	17 47 07.30	-38 06 43.5	6.41	1.07	381	A0V
73	V951 Sco	17 53 58.13	-34 49 51.8	6.41	-0.96	973	Ap...
73	HR 6392	17 14 27.66	-39 45 59.9	6.42	9999	9999	K0Ia
73	HD 157060	17 22 37.90	-35 54 39.4	6.42	3.58	121	F8V
73	HD 145100	16 09 55.31	-18 20 25.6	6.43	2.96	161	F3V
73	HD 149174	16 35 07.77	-45 14 39.2	6.43	0.06	614	K2/K3III
73	HD 158619	17 31 47.36	-33 42 11.1	6.43	0.98	401	K2III
73	HD 160748	17 43 06.86	-33 03 04.6	6.44	-3.13	2672	M1III
73	HD 147553	16 23 56.72	-33 11 57.6	6.45	1.11	381	A0V+...
73	HD 152249	16 54 11.64	-41 50 57.2	6.45	9999	5900	O9Ib(f)
73	HD 150638	16 43 38.73	-32 06 21.2	6.46	-0.44	784	B8V
73	HD 155985	17 17 05.54	-44 46 42.9	6.46	9999	9999	B0.5Iab:
73	HD 163234	17 56 55.89	-40 18 20.3	6.46	0.22	576	K3III
73	HD 150420	16 42 29.11	-37 04 44.9	6.47	1.09	388	G3III
73	HD 153919	17 03 56.77	-37 50 39.0	6.48	9999	9999	O5f
73	HD 159312	17 35 43.08	-37 26 23.3	6.48	1.4	338	A0V
73	HD 151932	16 52 19.25	-41 51 16.2	6.49	9999	9999	WN7h
